"","unid","num_score"
"17497",93338,1
"17498",93338,1
"17499",43444,4
"17500",70533,3
"17501",70533,3
"17502",16076,4
"17503",70437,2
"17504",100327,4
"17505",100327,4
"17506",76547,6
"17507",84521,5
"17508",84521,5
"17509",84521,5
"17510",92973,3
"17511",92973,3
"17512",89208,4
"17513",89208,4
"17514",89208,4
"17515",89208,4
"17516",27268,1
"17517",27268,1
"17518",54856,3
"17519",19088,5
"17520",19088,5
"17521",19088,5
"17522",48872,3
"17523",48872,3
"17524",48872,3
"17525",48872,3
"17526",48872,3
"17527",95338,8
"17528",31473,2
"17529",91662,7
"17530",91662,7
"17531",34109,2
"17532",8682,3
"17533",8682,3
"17534",625,5
"17535",34700,4
"17536",53246,2
"17537",53246,2
"17538",21179,2
"17539",74725,4
"17540",27399,3
"17541",27399,3
"17542",7898,2
"17543",73313,4
"17544",49449,5
"17545",65370,4
"17546",43136,3
"17547",21165,2
"17548",86345,6
"17549",88374,3
"17550",63224,4
"17551",85714,2
"17552",34185,2
"17553",43514,6
"17554",47477,4
"17555",16760,3
"17556",16760,3
"17557",16760,3
"17558",16760,3
"17559",16760,3
"17560",70804,6
"17561",74987,2
"17562",74987,2
"17563",74987,2
"17564",74987,2
"17565",95179,3
"17566",94958,2
"17567",51327,4
"17568",85850,3
"17569",83903,4
"17570",83903,4
"17571",12167,1
"17572",59496,4
"17573",59496,4
"17574",19572,2
"17575",51602,2
"17576",51602,2
"17577",51602,2
"17578",93483,3
"17579",93483,3
"17580",64796,3
"17581",64796,3
"17582",64796,3
"17583",64796,3
"17584",64796,3
"17585",100202,6
"17586",100202,6
"17587",96120,8
"17588",6887,4
"17589",57864,1
"17590",54523,2
"17591",54523,2
"17592",43089,5
"17593",43089,5
"17594",43089,5
"17595",95865,4
"17596",34241,3
"17597",34241,3
"17598",95997,3
"17599",19841,3
"17600",19841,3
"17601",19841,3
"17602",19841,3
"17603",71216,3
"17604",71216,3
"17605",64897,3
"17606",64897,3
"17607",39693,1
"17608",39693,1
"17609",39693,1
"17610",101155,6
"17611",101155,6
"17612",95297,4
"17613",29684,2
"17614",29684,2
"17615",56271,6
"17616",95467,3
"17617",95467,3
"17618",100385,2
"17619",100385,2
"17620",55894,4
"17621",55894,4
"17622",55894,4
"17623",44809,3
"17624",44809,3
"17625",38476,5
"17626",63275,3
"17627",33046,4
"17628",33046,4
"17629",33046,4
"17630",33046,4
"17631",4294,4
"17632",98927,3
"17633",98927,3
"17634",98927,3
"17635",63938,3
"17636",63938,3
"17637",17909,3
"17638",34210,2
"17639",42191,4
"17640",42191,4
"17641",53840,3
"17642",53840,3
"17643",2713,3
"17644",74793,4
"17645",19830,2
"17646",19830,2
"17647",19830,2
"17648",49295,5
"17649",49295,5
"17650",95233,3
"17651",95233,3
"17652",57256,3
"17653",57256,3
"17654",57256,3
"17655",43489,2
"17656",43489,2
"17657",25143,5
"17658",25143,5
"17659",100330,6
"17660",17004,3
"17661",17004,3
"17662",17004,3
"17663",17004,3
"17664",39534,2
"17665",39534,2
"17666",46496,3
"17667",19867,8
"17668",33865,3
"17669",39708,3
"17670",39708,3
"17671",32453,2
"17672",32453,2
"17673",19781,1
"17674",19781,1
"17675",95388,3
"17676",51249,4
"17677",41681,6
"17678",41681,6
"17679",22499,3
"17680",70292,2
"17681",24764,2
"17682",57029,3
"17683",57029,3
"17684",85755,5
"17685",78157,3
"17686",78157,3
"17687",78157,3
"17688",51446,5
"17689",51446,5
"17690",51446,5
"17691",27854,3
"17692",27854,3
"17693",48834,5
"17694",48834,5
"17695",48834,5
"17696",48834,5
"17697",48834,5
"17698",10214,4
"17699",10214,4
"17700",10214,4
"17701",10214,4
"17702",59081,3
"17703",62989,2
"17704",19140,2
"17705",19140,2
"17706",38546,4
"17707",38546,4
"17708",38546,4
"17709",38546,4
"17710",66778,2
"17711",66778,2
"17712",66778,2
"17713",49947,2
"17714",49947,2
"17715",34735,3
"17716",100218,4
"17717",21140,4
"17718",21140,4
"17719",21140,4
"17720",69567,4
"17721",79114,6
"17722",79114,6
"17723",7207,6
"17724",62536,2
"17725",62536,2
"17726",62536,2
"17727",62536,2
"17728",62536,2
"17729",82553,3
"17730",51363,6
"17731",51363,6
"17732",36414,4
"17733",36414,4
"17734",51049,4
"17735",51049,4
"17736",51049,4
"17737",85667,2
"17738",85667,2
"17739",78581,7
"17740",78581,7
"17741",85677,4
"17742",85677,4
"17743",34043,2
"17744",34043,2
"17745",34043,2
"17746",34043,2
"17747",51684,3
"17748",67504,5
"17749",67504,5
"17750",11771,3
"17751",11305,3
"17752",14125,4
"17753",14125,4
"17754",28587,5
"17755",28587,5
"17756",50074,1
"17757",92240,4
"17758",19196,3
"17759",58690,7
"17760",58690,7
"17761",58690,7
"17762",80509,3
"17763",80509,3
"17764",80509,3
"17765",80509,3
"17766",80442,6
"17767",80442,6
"17768",80442,6
"17769",80442,6
"17770",12349,4
"17771",66699,1
"17772",83579,7
"17773",83579,7
"17774",38608,3
"17775",38608,3
"17776",38608,3
"17777",38608,3
"17778",46150,3
"17779",46150,3
"17780",46150,3
"17781",46150,3
"17782",46150,3
"17783",91985,3
"17784",91985,3
"17785",36975,2
"17786",36975,2
"17787",36975,2
"17788",85339,3
"17789",85339,3
"17790",98516,4
"17791",98516,4
"17792",19023,3
"17793",19023,3
"17794",19023,3
"17795",19023,3
"17796",53631,4
"17797",64612,2
"17798",48531,3
"17799",39951,4
"17800",39951,4
"17801",32376,4
"17802",32376,4
"17803",32376,4
"17804",47307,4
"17805",47307,4
"17806",47307,4
"17807",42886,4
"17808",42886,4
"17809",32204,3
"17810",63940,5
"17811",65786,4
"17812",70813,3
"17813",70813,3
"17814",2125,1
"17815",2125,1
"17816",2125,1
"17817",91489,1
"17818",91489,1
"17819",57707,3
"17820",57707,3
"17821",22685,6
"17822",22685,6
"17823",58582,3
"17824",58582,3
"17825",59419,3
"17826",59419,3
"17827",83134,3
"17828",59345,3
"17829",71428,1
"17830",71428,1
"17831",97777,4
"17832",97777,4
"17833",82384,5
"17834",82384,5
"17835",82384,5
"17836",82384,5
"17837",83738,4
"17838",7907,4
"17839",67418,2
"17840",93859,5
"17841",93859,5
"17842",32210,2
"17843",32210,2
"17844",32210,2
"17845",32210,2
"17846",24711,4
"17847",24711,4
"17848",81850,5
"17849",81850,5
"17850",81850,5
"17851",76424,3
"17852",76424,3
"17853",76424,3
"17854",57911,2
"17855",40461,5
"17856",90777,3
"17857",90777,3
"17858",90777,3
"17859",90777,3
"17860",40079,2
"17861",83340,7
"17862",83340,7
"17863",61687,2
"17864",41450,2
"17865",35275,3
"17866",62324,5
"17867",62324,5
"17868",78485,1
"17869",70017,2
"17870",75609,5
"17871",17730,3
"17872",17730,3
"17873",98548,5
"17874",98548,5
"17875",43620,4
"17876",43620,4
"17877",55910,2
"17878",99859,2
"17879",52233,4
"17880",52233,4
"17881",52233,4
"17882",52233,4
"17883",52233,4
"17884",86023,5
"17885",71042,4
"17886",65071,5
"17887",65071,5
"17888",65071,5
"17889",27768,5
"17890",26148,3
"17891",86477,4
"17892",86477,4
"17893",86477,4
"17894",86477,4
"17895",24316,4
"17896",24316,4
"17897",24316,4
"17898",24316,4
"17899",24316,4
"17900",69915,3
"17901",69915,3
"17902",69915,3
"17903",28276,3
"17904",28276,3
"17905",38669,5
"17906",20168,2
"17907",59508,3
"17908",24123,4
"17909",24123,4
"17910",61886,3
"17911",61886,3
"17912",69659,3
"17913",69659,3
"17914",74389,3
"17915",6536,4
"17916",6536,4
"17917",314,2
"17918",68971,2
"17919",68971,2
"17920",60761,3
"17921",16913,4
"17922",16913,4
"17923",39172,2
"17924",10339,1
"17925",67686,2
"17926",39860,3
"17927",39860,3
"17928",39860,3
"17929",39860,3
"17930",38099,2
"17931",45690,4
"17932",45690,4
"17933",45690,4
"17934",45690,4
"17935",45690,4
"17936",45690,4
"17937",85780,5
"17938",85780,5
"17939",85780,5
"17940",85780,5
"17941",85780,5
"17942",85780,5
"17943",26650,4
"17944",26650,4
"17945",65153,3
"17946",65153,3
"17947",65153,3
"17948",91550,3
"17949",91351,2
"17950",59216,3
"17951",59216,3
"17952",59216,3
"17953",59216,3
"17954",59216,3
"17955",59216,3
"17956",59216,3
"17957",84500,5
"17958",23754,3
"17959",23754,3
"17960",23754,3
"17961",37660,2
"17962",37660,2
"17963",40133,6
"17964",12477,4
"17965",12477,4
"17966",12477,4
"17967",12477,4
"17968",12477,4
"17969",17146,4
"17970",17146,4
"17971",7022,4
"17972",88560,4
"17973",73913,3
"17974",7316,2
"17975",61075,6
"17976",61075,6
"17977",61075,6
"17978",61075,6
"17979",61075,6
"17980",93881,5
"17981",93881,5
"17982",93881,5
"17983",31636,6
"17984",31636,6
"17985",31636,6
"17986",31636,6
"17987",31831,4
"17988",31831,4
"17989",30860,3
"17990",100125,4
"17991",12595,2
"17992",84216,4
"17993",84216,4
"17994",84216,4
"17995",40450,2
"17996",48550,5
"17997",23278,2
"17998",23278,2
"17999",11524,3
"18000",11524,3
"18001",90192,5
"18002",90192,5
"18003",90192,5
"18004",80396,4
"18005",23765,4
"18006",21687,5
"18007",34686,4
"18008",79246,7
"18009",66964,2
"18010",66964,2
"18011",66964,2
"18012",66964,2
"18013",72633,3
"18014",72633,3
"18015",97349,2
"18016",73930,2
"18017",39261,2
"18018",39261,2
"18019",39261,2
"18020",42909,6
"18021",42909,6
"18022",42909,6
"18023",64637,6
"18024",64637,6
"18025",64637,6
"18026",64637,6
"18027",88746,6
"18028",10381,2
"18029",820,2
"18030",820,2
"18031",76565,4
"18032",63391,5
"18033",63391,5
"18034",63391,5
"18035",63391,5
"18036",63391,5
"18037",81197,2
"18038",26789,1
"18039",26789,1
"18040",100951,5
"18041",100951,5
"18042",11250,5
"18043",71193,3
"18044",49047,5
"18045",28883,5
"18046",85725,3
"18047",85725,3
"18048",85725,3
"18049",5850,4
"18050",84548,2
"18051",43612,2
"18052",67559,1
"18053",56151,4
"18054",56151,4
"18055",56151,4
"18056",92345,4
"18057",12195,2
"18058",25026,2
"18059",70959,2
"18060",70959,2
"18061",38153,1
"18062",57776,3
"18063",57776,3
"18064",4887,3
"18065",4887,3
"18066",4887,3
"18067",73364,4
"18068",73364,4
"18069",73364,4
"18070",16591,6
"18071",16591,6
"18072",18740,5
"18073",79635,3
"18074",79635,3
"18075",77578,7
"18076",50028,2
"18077",50028,2
"18078",38012,2
"18079",38012,2
"18080",34619,4
"18081",71749,4
"18082",43882,3
"18083",18652,6
"18084",18652,6
"18085",11911,1
"18086",60614,5
"18087",66995,3
"18088",31674,5
"18089",91608,3
"18090",91608,3
"18091",78696,4
"18092",78696,4
"18093",78696,4
"18094",78696,4
"18095",78696,4
"18096",74796,2
"18097",74796,2
"18098",74796,2
"18099",12388,3
"18100",12388,3
"18101",19400,4
"18102",19400,4
"18103",84455,3
"18104",84455,3
"18105",84455,3
"18106",84455,3
"18107",84455,3
"18108",13880,4
"18109",75083,3
"18110",20093,7
"18111",16757,3
"18112",6691,4
"18113",6691,4
"18114",72206,6
"18115",72206,6
"18116",72206,6
"18117",72206,6
"18118",72206,6
"18119",8916,3
"18120",8916,3
"18121",92492,4
"18122",81592,4
"18123",81592,4
"18124",17978,4
"18125",17978,4
"18126",43978,2
"18127",17023,3
"18128",95380,5
"18129",95380,5
"18130",95380,5
"18131",79913,6
"18132",79913,6
"18133",43701,4
"18134",43701,4
"18135",55228,5
"18136",13144,5
"18137",13144,5
"18138",13144,5
"18139",13144,5
"18140",13144,5
"18141",74930,3
"18142",42840,5
"18143",42840,5
"18144",42840,5
"18145",42840,5
"18146",29235,2
"18147",29235,2
"18148",29235,2
"18149",32045,3
"18150",13130,5
"18151",13130,5
"18152",13130,5
"18153",13130,5
"18154",13130,5
"18155",74249,4
"18156",74249,4
"18157",74249,4
"18158",101333,2
"18159",101333,2
"18160",101333,2
"18161",53142,5
"18162",48966,3
"18163",94211,7
"18164",72643,5
"18165",72643,5
"18166",44873,4
"18167",44873,4
"18168",49370,5
"18169",49370,5
"18170",57400,2
"18171",100710,2
"18172",93077,3
"18173",93077,3
"18174",93077,3
"18175",89560,3
"18176",89560,3
"18177",89560,3
"18178",89560,3
"18179",12753,3
"18180",12753,3
"18181",12753,3
"18182",12753,3
"18183",12753,3
"18184",12753,3
"18185",60481,5
"18186",60481,5
"18187",60481,5
"18188",84219,3
"18189",94916,2
"18190",74061,4
"18191",44097,3
"18192",40986,4
"18193",84496,2
"18194",84496,2
"18195",61345,3
"18196",61345,3
"18197",61345,3
"18198",61345,3
"18199",61345,3
"18200",15758,3
"18201",32564,4
"18202",35786,3
"18203",82234,5
"18204",12718,4
"18205",12718,4
"18206",94354,4
"18207",14277,7
"18208",14277,7
"18209",14277,7
"18210",14277,7
"18211",86987,3
"18212",86987,3
"18213",26216,4
"18214",26216,4
"18215",26216,4
"18216",6860,3
"18217",53549,2
"18218",70824,5
"18219",14413,3
"18220",14413,3
"18221",14413,3
"18222",81590,2
"18223",81590,2
"18224",52035,1
"18225",48001,3
"18226",52103,6
"18227",58843,2
"18228",58843,2
"18229",58843,2
"18230",58843,2
"18231",58843,2
"18232",46320,5
"18233",94014,4
"18234",69696,4
"18235",69696,4
"18236",69696,4
"18237",64186,2
"18238",4034,4
"18239",4034,4
"18240",24954,2
"18241",21430,4
"18242",37677,4
"18243",37677,4
"18244",37677,4
"18245",11347,1
"18246",11347,1
"18247",11347,1
"18248",81068,7
"18249",81068,7
"18250",47513,5
"18251",47513,5
"18252",47513,5
"18253",47513,5
"18254",89365,3
"18255",101178,6
"18256",101178,6
"18257",101178,6
"18258",84293,3
"18259",84293,3
"18260",52463,4
"18261",70632,3
"18262",90962,2
"18263",21410,3
"18264",21410,3
"18265",21410,3
"18266",21410,3
"18267",4480,4
"18268",4480,4
"18269",3874,4
"18270",6508,3
"18271",72042,4
"18272",72042,4
"18273",17476,4
"18274",17476,4
"18275",81781,2
"18276",92470,4
"18277",85264,3
"18278",55660,2
"18279",55660,2
"18280",55660,2
"18281",65064,4
"18282",65064,4
"18283",16677,2
"18284",63318,4
"18285",63318,4
"18286",63318,4
"18287",63318,4
"18288",63318,4
"18289",58729,5
"18290",56354,2
"18291",56354,2
"18292",77629,4
"18293",38446,4
"18294",38446,4
"18295",23380,3
"18296",23380,3
"18297",23380,3
"18298",76837,6
"18299",5642,2
"18300",5642,2
"18301",34170,5
"18302",34170,5
"18303",34170,5
"18304",34170,5
"18305",20000,2
"18306",7991,2
"18307",7991,2
"18308",8440,4
"18309",8440,4
"18310",8440,4
"18311",371,9
"18312",371,9
"18313",59256,3
"18314",83840,5
"18315",83840,5
"18316",15269,3
"18317",97417,2
"18318",97417,2
"18319",97417,2
"18320",97417,2
"18321",48337,4
"18322",48337,4
"18323",90081,3
"18324",53670,5
"18325",53670,5
"18326",54204,4
"18327",54204,4
"18328",27297,5
"18329",59615,5
"18330",59615,5
"18331",65621,5
"18332",69242,6
"18333",69242,6
"18334",33234,2
"18335",33234,2
"18336",60639,4
"18337",99788,5
"18338",99788,5
"18339",54021,6
"18340",68726,2
"18341",83044,3
"18342",56001,5
"18343",56001,5
"18344",56001,5
"18345",37231,3
"18346",9950,3
"18347",9950,3
"18348",97188,4
"18349",49850,3
"18350",49850,3
"18351",49850,3
"18352",97456,4
"18353",97456,4
"18354",80113,4
"18355",54336,5
"18356",36379,5
"18357",36379,5
"18358",36379,5
"18359",36379,5
"18360",25421,4
"18361",25421,4
"18362",25421,4
"18363",29300,4
"18364",86356,6
"18365",45408,3
"18366",45408,3
"18367",7899,4
"18368",7899,4
"18369",92878,2
"18370",25083,4
"18371",78723,1
"18372",86655,5
"18373",63232,3
"18374",70434,4
"18375",70434,4
"18376",70434,4
"18377",70434,4
"18378",22294,7
"18379",22294,7
"18380",10074,3
"18381",24992,7
"18382",24992,7
"18383",24992,7
"18384",24992,7
"18385",77963,5
"18386",77963,5
"18387",77963,5
"18388",99553,2
"18389",99553,2
"18390",25640,4
"18391",25640,4
"18392",25640,4
"18393",25640,4
"18394",1594,3
"18395",1594,3
"18396",1594,3
"18397",1594,3
"18398",96321,4
"18399",1994,3
"18400",1994,3
"18401",50944,3
"18402",50944,3
"18403",50944,3
"18404",80845,6
"18405",49922,6
"18406",49922,6
"18407",49922,6
"18408",36780,3
"18409",36780,3
"18410",41616,1
"18411",444,1
"18412",444,1
"18413",70481,2
"18414",70481,2
"18415",70481,2
"18416",50188,5
"18417",50188,5
"18418",50188,5
"18419",50188,5
"18420",50188,5
"18421",15635,6
"18422",43498,4
"18423",40618,1
"18424",93761,3
"18425",93678,3
"18426",93678,3
"18427",72129,6
"18428",80981,4
"18429",21398,4
"18430",21398,4
"18431",21398,4
"18432",21398,4
"18433",86195,2
"18434",86195,2
"18435",86195,2
"18436",86195,2
"18437",91275,2
"18438",91275,2
"18439",91275,2
"18440",91630,1
"18441",91630,1
"18442",60003,7
"18443",60003,7
"18444",482,2
"18445",482,2
"18446",56112,3
"18447",79653,5
"18448",20652,6
"18449",20652,6
"18450",92943,8
"18451",37377,2
"18452",75319,6
"18453",45452,3
"18454",79746,2
"18455",68780,6
"18456",68780,6
"18457",10729,3
"18458",26764,4
"18459",75206,1
"18460",97271,4
"18461",5655,4
"18462",5655,4
"18463",32318,6
"18464",31650,2
"18465",31650,2
"18466",81555,2
"18467",35889,3
"18468",37962,4
"18469",37962,4
"18470",39778,7
"18471",39778,7
"18472",39778,7
"18473",39778,7
"18474",39778,7
"18475",39778,7
"18476",45373,3
"18477",25063,3
"18478",44660,4
"18479",44660,4
"18480",18514,4
"18481",18514,4
"18482",18514,4
"18483",18514,4
"18484",81436,3
"18485",42430,3
"18486",42430,3
"18487",43541,4
"18488",37964,5
"18489",37964,5
"18490",64613,2
"18491",23163,3
"18492",23163,3
"18493",23163,3
"18494",23163,3
"18495",23163,3
"18496",23163,3
"18497",41712,1
"18498",41712,1
"18499",41712,1
"18500",41712,1
"18501",57243,4
"18502",84152,4
"18503",84152,4
"18504",84152,4
"18505",87383,2
"18506",48161,2
"18507",48161,2
"18508",35848,2
"18509",35848,2
"18510",19299,4
"18511",83620,5
"18512",56075,3
"18513",56075,3
"18514",56075,3
"18515",56075,3
"18516",56075,3
"18517",78549,1
"18518",78549,1
"18519",78549,1
"18520",78549,1
"18521",78945,6
"18522",78945,6
"18523",71339,4
"18524",19421,1
"18525",62212,2
"18526",62212,2
"18527",62212,2
"18528",51791,6
"18529",3285,4
"18530",97991,3
"18531",17716,3
"18532",17716,3
"18533",17716,3
"18534",48927,3
"18535",73018,4
"18536",73018,4
"18537",73018,4
"18538",5984,5
"18539",83868,3
"18540",82885,2
"18541",66711,3
"18542",66711,3
"18543",66711,3
"18544",66711,3
"18545",66711,3
"18546",66711,3
"18547",66711,3
"18548",17414,5
"18549",17414,5
"18550",17414,5
"18551",32865,2
"18552",32865,2
"18553",32865,2
"18554",74077,3
"18555",43566,1
"18556",43566,1
"18557",12487,4
"18558",85800,4
"18559",85800,4
"18560",62330,2
"18561",48762,2
"18562",57420,3
"18563",49849,4
"18564",49849,4
"18565",94184,4
"18566",94184,4
"18567",94184,4
"18568",94184,4
"18569",94184,4
"18570",99843,1
"18571",97206,4
"18572",97206,4
"18573",99085,5
"18574",99085,5
"18575",99085,5
"18576",14356,3
"18577",14356,3
"18578",81748,2
"18579",14354,3
"18580",14354,3
"18581",14354,3
"18582",14354,3
"18583",55980,4
"18584",42568,4
"18585",26933,4
"18586",51007,4
"18587",51007,4
"18588",51007,4
"18589",51007,4
"18590",55905,3
"18591",55905,3
"18592",13561,2
"18593",26509,3
"18594",26509,3
"18595",44156,5
"18596",31064,6
"18597",38256,2
"18598",38256,2
"18599",38256,2
"18600",38256,2
"18601",38256,2
"18602",38256,2
"18603",13394,3
"18604",13394,3
"18605",13394,3
"18606",13394,3
"18607",13394,3
"18608",13394,3
"18609",13394,3
"18610",8730,2
"18611",89772,3
"18612",67915,6
"18613",23449,3
"18614",93110,3
"18615",49420,6
"18616",13902,3
"18617",58102,3
"18618",83434,4
"18619",83434,4
"18620",83434,4
"18621",25291,4
"18622",52534,6
"18623",52534,6
"18624",52534,6
"18625",52534,6
"18626",13461,4
"18627",67133,4
"18628",67133,4
"18629",67133,4
"18630",67133,4
"18631",67133,4
"18632",67133,4
"18633",34911,4
"18634",23435,5
"18635",23435,5
"18636",29042,3
"18637",50828,2
"18638",91023,5
"18639",91023,5
"18640",91023,5
"18641",13797,4
"18642",37384,1
"18643",57121,3
"18644",57121,3
"18645",64617,5
"18646",64617,5
"18647",18232,4
"18648",57955,4
"18649",86733,2
"18650",86733,2
"18651",86733,2
"18652",54056,3
"18653",33928,5
"18654",33928,5
"18655",73845,2
"18656",73845,2
"18657",10485,3
"18658",10485,3
"18659",10485,3
"18660",8146,3
"18661",8146,3
"18662",8146,3
"18663",8146,3
"18664",62963,4
"18665",62963,4
"18666",85874,5
"18667",23269,5
"18668",23269,5
"18669",23269,5
"18670",71835,3
"18671",71835,3
"18672",89148,4
"18673",59732,3
"18674",59732,3
"18675",27867,3
"18676",27867,3
"18677",53876,3
"18678",53876,3
"18679",53876,3
"18680",53855,4
"18681",53855,4
"18682",53855,4
"18683",26059,6
"18684",26059,6
"18685",26059,6
"18686",14533,5
"18687",43352,4
"18688",87274,2
"18689",87274,2
"18690",35184,5
"18691",35184,5
"18692",35184,5
"18693",35184,5
"18694",35184,5
"18695",49181,5
"18696",49181,5
"18697",49181,5
"18698",49181,5
"18699",49181,5
"18700",82639,3
"18701",57396,5
"18702",57396,5
"18703",76836,5
"18704",87133,4
"18705",18853,3
"18706",28383,5
"18707",84703,4
"18708",84703,4
"18709",475,3
"18710",475,3
"18711",36953,2
"18712",53361,2
"18713",74478,4
"18714",84211,3
"18715",75270,4
"18716",75490,7
"18717",75490,7
"18718",75490,7
"18719",36092,3
"18720",36092,3
"18721",28789,4
"18722",28789,4
"18723",28789,4
"18724",50233,4
"18725",56167,7
"18726",56167,7
"18727",56167,7
"18728",56167,7
"18729",57447,6
"18730",23525,3
"18731",96883,4
"18732",26343,6
"18733",22160,7
"18734",16210,3
"18735",43416,3
"18736",20418,4
"18737",20418,4
"18738",20418,4
"18739",20418,4
"18740",38419,4
"18741",38419,4
"18742",80897,3
"18743",80897,3
"18744",17653,3
"18745",17653,3
"18746",17653,3
"18747",16428,3
"18748",30241,5
"18749",23415,5
"18750",10414,4
"18751",10414,4
"18752",10414,4
"18753",10414,4
"18754",9139,5
"18755",9139,5
"18756",86752,2
"18757",35937,4
"18758",35937,4
"18759",52026,4
"18760",52026,4
"18761",52026,4
"18762",91345,4
"18763",48780,2
"18764",48780,2
"18765",48780,2
"18766",48780,2
"18767",41435,4
"18768",41435,4
"18769",41435,4
"18770",41435,4
"18771",41435,4
"18772",97254,4
"18773",31025,4
"18774",65011,3
"18775",65011,3
"18776",65011,3
"18777",65011,3
"18778",5457,3
"18779",35554,3
"18780",35554,3
"18781",35554,3
"18782",79262,4
"18783",56183,4
"18784",92005,3
"18785",34893,2
"18786",85797,2
"18787",85797,2
"18788",27529,3
"18789",27529,3
"18790",52891,3
"18791",52891,3
"18792",59424,3
"18793",19542,6
"18794",48766,7
"18795",53418,3
"18796",74173,3
"18797",74173,3
"18798",74173,3
"18799",74173,3
"18800",77327,4
"18801",77327,4
"18802",77327,4
"18803",77327,4
"18804",64647,5
"18805",59233,5
"18806",64228,3
"18807",64228,3
"18808",25563,3
"18809",28236,4
"18810",28236,4
"18811",36877,4
"18812",36877,4
"18813",36877,4
"18814",36877,4
"18815",36877,4
"18816",52978,2
"18817",32327,5
"18818",6136,3
"18819",6136,3
"18820",6136,3
"18821",6136,3
"18822",6136,3
"18823",88327,3
"18824",17586,2
"18825",17586,2
"18826",17586,2
"18827",17586,2
"18828",30170,3
"18829",30170,3
"18830",30170,3
"18831",30170,3
"18832",30170,3
"18833",24055,2
"18834",55048,1
"18835",55048,1
"18836",47338,4
"18837",34166,2
"18838",70059,7
"18839",70059,7
"18840",70059,7
"18841",70059,7
"18842",23742,2
"18843",46995,4
"18844",46995,4
"18845",46995,4
"18846",46995,4
"18847",35585,5
"18848",16650,2
"18849",16650,2
"18850",16650,2
"18851",62561,5
"18852",62561,5
"18853",62561,5
"18854",62561,5
"18855",62561,5
"18856",62561,5
"18857",79049,2
"18858",79049,2
"18859",79049,2
"18860",62815,6
"18861",62815,6
"18862",62815,6
"18863",94238,2
"18864",94238,2
"18865",74960,3
"18866",49529,4
"18867",71443,4
"18868",71443,4
"18869",7191,2
"18870",72005,2
"18871",72005,2
"18872",75443,2
"18873",75443,2
"18874",75443,2
"18875",75443,2
"18876",75443,2
"18877",66607,5
"18878",66607,5
"18879",66607,5
"18880",66607,5
"18881",66607,5
"18882",17715,2
"18883",17715,2
"18884",17715,2
"18885",32282,3
"18886",32282,3
"18887",32282,3
"18888",32282,3
"18889",65656,4
"18890",10716,2
"18891",71168,4
"18892",71168,4
"18893",10719,3
"18894",10719,3
"18895",78556,4
"18896",56268,2
"18897",56268,2
"18898",26444,5
"18899",26444,5
"18900",26444,5
"18901",26444,5
"18902",26444,5
"18903",44629,2
"18904",38963,3
"18905",32454,4
"18906",77833,3
"18907",77833,3
"18908",77833,3
"18909",77833,3
"18910",90387,3
"18911",90387,3
"18912",45959,4
"18913",45959,4
"18914",45959,4
"18915",45959,4
"18916",16284,4
"18917",16284,4
"18918",85878,3
"18919",85878,3
"18920",85878,3
"18921",85878,3
"18922",45251,3
"18923",45251,3
"18924",86470,3
"18925",16694,3
"18926",30925,3
"18927",12498,3
"18928",32587,2
"18929",27954,5
"18930",30654,5
"18931",60955,4
"18932",57442,3
"18933",57442,3
"18934",58871,4
"18935",18743,5
"18936",62473,3
"18937",62473,3
"18938",62473,3
"18939",62473,3
"18940",62473,3
"18941",14512,3
"18942",14512,3
"18943",37709,3
"18944",37709,3
"18945",37709,3
"18946",37709,3
"18947",99242,3
"18948",99242,3
"18949",92932,4
"18950",30441,3
"18951",30441,3
"18952",30441,3
"18953",30441,3
"18954",30441,3
"18955",30441,3
"18956",101348,6
"18957",53650,4
"18958",53650,4
"18959",53650,4
"18960",60401,2
"18961",60401,2
"18962",48761,3
"18963",78053,5
"18964",78053,5
"18965",28138,3
"18966",28138,3
"18967",61024,4
"18968",89377,3
"18969",61629,5
"18970",61629,5
"18971",72233,1
"18972",22340,6
"18973",22340,6
"18974",22340,6
"18975",12428,3
"18976",12428,3
"18977",12428,3
"18978",65049,5
"18979",59214,2
"18980",41385,3
"18981",58455,4
"18982",77647,3
"18983",77647,3
"18984",87681,2
"18985",43572,3
"18986",9481,1
"18987",9481,1
"18988",9481,1
"18989",81128,5
"18990",81128,5
"18991",7092,3
"18992",7092,3
"18993",7092,3
"18994",7092,3
"18995",7092,3
"18996",9867,3
"18997",38698,5
"18998",41945,2
"18999",41945,2
"19000",5613,3
"19001",39566,5
"19002",60283,2
"19003",74709,2
"19004",90058,2
"19005",72104,2
"19006",5596,2
"19007",33559,6
"19008",31469,4
"19009",65810,3
"19010",36773,2
"19011",36773,2
"19012",41023,5
"19013",41023,5
"19014",49787,2
"19015",3257,4
"19016",82191,2
"19017",82191,2
"19018",57120,4
"19019",90321,5
"19020",90321,5
"19021",43864,2
"19022",43864,2
"19023",11820,4
"19024",15687,3
"19025",23795,5
"19026",23795,5
"19027",7356,3
"19028",7356,3
"19029",7356,3
"19030",69557,1
"19031",88048,2
"19032",52538,4
"19033",52538,4
"19034",52538,4
"19035",28349,2
"19036",97700,2
"19037",86965,3
"19038",86965,3
"19039",49536,4
"19040",49536,4
"19041",49536,4
"19042",76375,2
"19043",76375,2
"19044",76375,2
"19045",70152,5
"19046",70152,5
"19047",77016,3
"19048",49024,4
"19049",56123,3
"19050",15795,5
"19051",15795,5
